GEOIDFQ,GEOID,SUMLEVEL,GEOTYPE,NAME,SOURCE,STATEFP,COUNTYFP,COUSUBFP,PLACEFP,TRACTCE,CLASSFP,MUNITYPE,PLACECOMBO
M110000US3938920047,3938920047,M11,JURIS-COUNTY,Jeffersonville,MORPC,39,047,,38920,,,Village,FAYETTE_JEFFERSONVILLE_VILLAGE
M110000US3939340089,3939340089,M11,JURIS-COUNTY,Johnstown,MORPC,39,089,,39340,,,City,LICKING_JOHNSTOWN_CITY
M110000US3939508127,3939508127,M11,JURIS-COUNTY,Junction City,MORPC,39,127,,39508,,,Village,PERRY_JUNCTION CITY_VILLAGE
M110000US3940376141,3940376141,M11,JURIS-COUNTY,Kingston,MORPC,39,141,,40376,,,Village,ROSS_KINGSTON_VILLAGE
M110000US3940572089,3940572089,M11,JURIS-COUNTY,Kirkersville,MORPC,39,089,,40572,,,Village,LICKING_KIRKERSVILLE_VILLAGE
M110000US3941608091,3941608091,M11,JURIS-COUNTY,Lakeview,MORPC,39,091,,41608,,,Village,LOGAN_LAKEVIEW_VILLAGE
M110000US3941720045,3941720045,M11,JURIS-COUNTY,Lancaster,MORPC,39,045,,41720,,,City,FAIRFIELD_LANCASTER_CITY
M110000US3941902101,3941902101,M11,JURIS-COUNTY,La Rue,MORPC,39,101,,41902,,,Village,MARION_LA RUE_VILLAGE
M110000US3942084073,3942084073,M11,JURIS-COUNTY,Laurelville,MORPC,39,073,,42084,,,Village,HOCKING_LAURELVILLE_VILLAGE
M110000US3944086045,3944086045,M11,JURIS-COUNTY,Lithopolis,MORPC,39,045,,44086,,,Village,FAIRFIELD_LITHOPOLIS_VILLAGE
M110000US3944086049,3944086049,M11,JURIS-COUNTY,Lithopolis,MORPC,39,049,,44086,,,Village,FRANKLIN_LITHOPOLIS_VILLAGE
M110000US3944310049,3944310049,M11,JURIS-COUNTY,Lockbourne,MORPC,39,049,,44310,,,Village,FRANKLIN_LOCKBOURNE_VILLAGE
M110000US3944310129,3944310129,M11,JURIS-COUNTY,Lockbourne,MORPC,39,129,,44310,,,Village,PICKAWAY_LOCKBOURNE_VILLAGE
M110000US3944632073,3944632073,M11,JURIS-COUNTY,Logan,MORPC,39,073,,44632,,,City,HOCKING_LOGAN_CITY
M110000US3944674097,3944674097,M11,JURIS-COUNTY,London,MORPC,39,097,,44674,,,City,MADISON_LONDON_CITY
M110000US3946830159,3946830159,M11,JURIS-COUNTY,Magnetic Springs,MORPC,39,159,,46830,,,Village,UNION_MAGNETIC SPRINGS_VILLAGE
M110000US3947474049,3947474049,M11,JURIS-COUNTY,Marble Cliff,MORPC,39,049,,47474,,,Village,FRANKLIN_MARBLE CLIFF_VILLAGE
M110000US3947558117,3947558117,M11,JURIS-COUNTY,Marengo,MORPC,39,117,,47558,,,Village,MORROW_MARENGO_VILLAGE
M110000US3947754101,3947754101,M11,JURIS-COUNTY,Marion,MORPC,39,101,,47754,,,City,MARION_MARION_CITY
M110000US3948090083,3948090083,M11,JURIS-COUNTY,Martinsburg,MORPC,39,083,,48090,,,Village,KNOX_MARTINSBURG_VILLAGE
M110000US3948160159,3948160159,M11,JURIS-COUNTY,Marysville,MORPC,39,159,,48160,,,City,UNION_MARYSVILLE_CITY
M110000US3950008097,3950008097,M11,JURIS-COUNTY,Midway,MORPC,39,097,,50008,,,Village,MADISON_MIDWAY_VILLAGE
M110000US3950218159,3950218159,M11,JURIS-COUNTY,Milford Center,MORPC,39,159,,50218,,,Village,UNION_MILFORD CENTER_VILLAGE
M110000US3950316047,3950316047,M11,JURIS-COUNTY,Milledgeville,MORPC,39,047,,50316,,,Village,FAYETTE_MILLEDGEVILLE_VILLAGE
M110000US3950400045,3950400045,M11,JURIS-COUNTY,Millersport,MORPC,39,045,,50400,,,Village,FAIRFIELD_MILLERSPORT_VILLAGE
M110000US3950862049,3950862049,M11,JURIS-COUNTY,Minerva Park,MORPC,39,049,,50862,,,Village,FRANKLIN_MINERVA PARK_VILLAGE
M110000US3952276101,3952276101,M11,JURIS-COUNTY,Morral,MORPC,39,101,,52276,,,Village,MARION_MORRAL_VILLAGE
M110000US3952738117,3952738117,M11,JURIS-COUNTY,Mount Gilead,MORPC,39,117,,52738,,,Village,MORROW_MOUNT GILEAD_VILLAGE
M110000US3953046097,3953046097,M11,JURIS-COUNTY,Mount Sterling,MORPC,39,097,,53046,,,Village,MADISON_MOUNT STERLING_VILLAGE
M110000US3953102083,3953102083,M11,JURIS-COUNTY,Mount Vernon,MORPC,39,083,,53102,,,City,KNOX_MOUNT VERNON_CITY
M110000US3953410073,3953410073,M11,JURIS-COUNTY,Murray City,MORPC,39,073,,53410,,,Village,HOCKING_MURRAY CITY_VILLAGE
M110000US3953970049,3953970049,M11,JURIS-COUNTY,New Albany,MORPC,39,049,,53970,,,City,FRANKLIN_NEW ALBANY_CITY
M110000US3953970089,3953970089,M11,JURIS-COUNTY,New Albany,MORPC,39,089,,53970,,,City,LICKING_NEW ALBANY_CITY
M110000US3954040089,3954040089,M11,JURIS-COUNTY,Newark,MORPC,39,089,,54040,,,City,LICKING_NEWARK_CITY
M110000US3954152101,3954152101,M11,JURIS-COUNTY,New Bloomington,MORPC,39,101,,54152,,,Village,MARION_NEW BLOOMINGTON_VILLAGE
M110000US3954726047,3954726047,M11,JURIS-COUNTY,New Holland,MORPC,39,047,,54726,,,Village,FAYETTE_NEW HOLLAND_VILLAGE
M110000US3954726129,3954726129,M11,JURIS-COUNTY,New Holland,MORPC,39,129,,54726,,,Village,PICKAWAY_NEW HOLLAND_VILLAGE
M110000US3954866127,3954866127,M11,JURIS-COUNTY,New Lexington,MORPC,39,127,,54866,,,Village,PERRY_NEW LEXINGTON_VILLAGE
M110000US3955552127,3955552127,M11,JURIS-COUNTY,New Straitsville,MORPC,39,127,,55552,,,Village,PERRY_NEW STRAITSVILLE_VILLAGE
M110000US3957862049,3957862049,M11,JURIS-COUNTY,Obetz,MORPC,39,049,,57862,,,City,FRANKLIN_OBETZ_CITY
M110000US3957918047,3957918047,M11,JURIS-COUNTY,Octa,MORPC,39,047,,57918,,,Village,FAYETTE_OCTA_VILLAGE
M110000US3958940041,3958940041,M11,JURIS-COUNTY,Ostrander,MORPC,39,041,,58940,,,Village,DELAWARE_OSTRANDER_VILLAGE
M110000US3961112089,3961112089,M11,JURIS-COUNTY,Pataskala,MORPC,39,089,,61112,,,City,LICKING_PATASKALA_CITY
M110000US3962498045,3962498045,M11,JURIS-COUNTY,Pickerington,MORPC,39,045,,62498,,,City,FAIRFIELD_PICKERINGTON_CITY
M110000US3962498049,3962498049,M11,JURIS-COUNTY,Pickerington,MORPC,39,049,,62498,,,City,FRANKLIN_PICKERINGTON_CITY
M110000US3963030097,3963030097,M11,JURIS-COUNTY,Plain City,MORPC,39,097,,63030,,,Village,MADISON_PLAIN CITY_VILLAGE
M110000US3963030159,3963030159,M11,JURIS-COUNTY,Plain City,MORPC,39,159,,63030,,,Village,UNION_PLAIN CITY_VILLAGE
M110000US3963716045,3963716045,M11,JURIS-COUNTY,Pleasantville,MORPC,39,045,,63716,,,Village,FAIRFIELD_PLEASANTVILLE_VILLAGE
M110000US3964486041,3964486041,M11,JURIS-COUNTY,Powell,MORPC,39,041,,64486,,,City,DELAWARE_POWELL_CITY
M110000US3964780101,3964780101,M11,JURIS-COUNTY,Prospect,MORPC,39,101,,64780,,,Village,MARION_PROSPECT_VILLAGE
M110000US3965200091,3965200091,M11,JURIS-COUNTY,Quincy,MORPC,39,091,,65200,,,Village,LOGAN_QUINCY_VILLAGE
M110000US3966222127,3966222127,M11,JURIS-COUNTY,Rendville,MORPC,39,127,,66222,,,Village,PERRY_RENDVILLE_VILLAGE
M110000US3966390045,3966390045,M11,JURIS-COUNTY,Reynoldsburg,MORPC,39,045,,66390,,,City,FAIRFIELD_REYNOLDSBURG_CITY
M110000US3966390049,3966390049,M11,JURIS-COUNTY,Reynoldsburg,MORPC,39,049,,66390,,,City,FRANKLIN_REYNOLDSBURG_CITY
M110000US3966390089,3966390089,M11,JURIS-COUNTY,Reynoldsburg,MORPC,39,089,,66390,,,City,LICKING_REYNOLDSBURG_CITY
M110000US3966936159,3966936159,M11,JURIS-COUNTY,Richwood,MORPC,39,159,,66936,,,Village,UNION_RICHWOOD_VILLAGE
M110000US3967118091,3967118091,M11,JURIS-COUNTY,Ridgeway,MORPC,39,091,,67118,,,Village,LOGAN_RIDGEWAY_VILLAGE
M110000US3967440049,3967440049,M11,JURIS-COUNTY,Riverlea,MORPC,39,049,,67440,,,Village,FRANKLIN_RIVERLEA_VILLAGE
M110000US3968560127,3968560127,M11,JURIS-COUNTY,Roseville,MORPC,39,127,,68560,,,Village,PERRY_ROSEVILLE_VILLAGE
M110000US3969176091,3969176091,M11,JURIS-COUNTY,Rushsylvania,MORPC,39,091,,69176,,,Village,LOGAN_RUSHSYLVANIA_VILLAGE
M110000US3969204045,3969204045,M11,JURIS-COUNTY,Rushville,MORPC,39,045,,69204,,,Village,FAIRFIELD_RUSHVILLE_VILLAGE
M110000US3969302091,3969302091,M11,JURIS-COUNTY,Russells Point,MORPC,39,091,,69302,,,Village,LOGAN_RUSSELLS POINT_VILLAGE
M110000US3969652089,3969652089,M11,JURIS-COUNTY,St. Louisville,MORPC,39,089,,69652,,,Village,LICKING_ST. LOUISVILLE_VILLAGE
M110000US3971962127,3971962127,M11,JURIS-COUNTY,Shawnee,MORPC,39,127,,71962,,,Village,PERRY_SHAWNEE_VILLAGE
M110000US3971976041,3971976041,M11,JURIS-COUNTY,Shawnee Hills,MORPC,39,041,,71976,,,Village,DELAWARE_SHAWNEE HILLS_VILLAGE
M110000US3972977127,3972977127,M11,JURIS-COUNTY,Somerset,MORPC,39,127,,72977,,,Village,PERRY_SOMERSET_VILLAGE
M110000US3973068129,3973068129,M11,JURIS-COUNTY,South Bloomfield,MORPC,39,129,,73068,,,Village,PICKAWAY_SOUTH BLOOMFIELD_VILLAGE
M110000US3973698141,3973698141,M11,JURIS-COUNTY,South Salem,MORPC,39,141,,73698,,,Village,ROSS_SOUTH SALEM_VILLAGE
M110000US3973768097,3973768097,M11,JURIS-COUNTY,South Solon,MORPC,39,097,,73768,,,Village,MADISON_SOUTH SOLON_VILLAGE
M110000US3973950117,3973950117,M11,JURIS-COUNTY,Sparta,MORPC,39,117,,73950,,,Village,MORROW_SPARTA_VILLAGE
M110000US3974916045,3974916045,M11,JURIS-COUNTY,Stoutsville,MORPC,39,045,,74916,,,Village,FAIRFIELD_STOUTSVILLE_VILLAGE
M110000US3975252045,3975252045,M11,JURIS-COUNTY,Sugar Grove,MORPC,39,045,,75252,,,Village,FAIRFIELD_SUGAR GROVE_VILLAGE
M110000US3975602041,3975602041,M11,JURIS-COUNTY,Sunbury,MORPC,39,041,,75602,,,City,DELAWARE_SUNBURY_CITY
M110000US3976148045,3976148045,M11,JURIS-COUNTY,Tarlton,MORPC,39,045,,76148,,,Village,FAIRFIELD_TARLTON_VILLAGE
M110000US3976148129,3976148129,M11,JURIS-COUNTY,Tarlton,MORPC,39,129,,76148,,,Village,PICKAWAY_TARLTON_VILLAGE
M110000US3976680127,3976680127,M11,JURIS-COUNTY,Thornville,MORPC,39,127,,76680,,,Village,PERRY_THORNVILLE_VILLAGE
M110000US3976764045,3976764045,M11,JURIS-COUNTY,Thurston,MORPC,39,045,,76764,,,Village,FAIRFIELD_THURSTON_VILLAGE
M110000US3978834159,3978834159,M11,JURIS-COUNTY,Unionville Center,MORPC,39,159,,78834,,,Village,UNION_UNIONVILLE CENTER_VILLAGE
M110000US3979002049,3979002049,M11,JURIS-COUNTY,Upper Arlington,MORPC,39,049,,79002,,,City,FRANKLIN_UPPER ARLINGTON_CITY
M110000US3979100049,3979100049,M11,JURIS-COUNTY,Urbancrest,MORPC,39,049,,79100,,,Village,FRANKLIN_URBANCREST_VILLAGE
M110000US3979114083,3979114083,M11,JURIS-COUNTY,Utica,MORPC,39,083,,79114,,,Village,KNOX_UTICA_VILLAGE
M110000US3979114089,3979114089,M11,JURIS-COUNTY,Utica,MORPC,39,089,,79114,,,Village,LICKING_UTICA_VILLAGE
M110000US3979226091,3979226091,M11,JURIS-COUNTY,Valley Hi,MORPC,39,091,,79226,,,Village,LOGAN_VALLEY HI_VILLAGE
M110000US3979282049,3979282049,M11,JURIS-COUNTY,Valleyview,MORPC,39,049,,79282,,,Village,FRANKLIN_VALLEYVIEW_VILLAGE
M110000US3980500101,3980500101,M11,JURIS-COUNTY,Waldo,MORPC,39,101,,80500,,,Village,MARION_WALDO_VILLAGE
M110000US3981718047,3981718047,M11,JURIS-COUNTY,Washington Court House,MORPC,39,047,,81718,,,City,FAYETTE_WASHINGTON COURT HOUSE_CITY
M110000US3983342041,3983342041,M11,JURIS-COUNTY,Westerville,MORPC,39,041,,83342,,,City,DELAWARE_WESTERVILLE_CITY
M110000US3983342049,3983342049,M11,JURIS-COUNTY,Westerville,MORPC,39,049,,83342,,,City,FRANKLIN_WESTERVILLE_CITY
M110000US3983580097,3983580097,M11,JURIS-COUNTY,West Jefferson,MORPC,39,097,,83580,,,Village,MADISON_WEST JEFFERSON_VILLAGE
M110000US3983734091,3983734091,M11,JURIS-COUNTY,West Liberty,MORPC,39,091,,83734,,,Village,LOGAN_WEST LIBERTY_VILLAGE
M110000US3983818091,3983818091,M11,JURIS-COUNTY,West Mansfield,MORPC,39,091,,83818,,,Village,LOGAN_WEST MANSFIELD_VILLAGE
M110000US3984182045,3984182045,M11,JURIS-COUNTY,West Rushville,MORPC,39,045,,84182,,,Village,FAIRFIELD_WEST RUSHVILLE_VILLAGE
M110000US3984742049,3984742049,M11,JURIS-COUNTY,Whitehall,MORPC,39,049,,84742,,,City,FRANKLIN_WHITEHALL_CITY
M110000US3985414129,3985414129,M11,JURIS-COUNTY,Williamsport,MORPC,39,129,,85414,,,Village,PICKAWAY_WILLIAMSPORT_VILLAGE
M110000US3986604049,3986604049,M11,JURIS-COUNTY,Worthington,MORPC,39,049,,86604,,,City,FRANKLIN_WORTHINGTON_CITY
M110000US3988070091,3988070091,M11,JURIS-COUNTY,Zanesfield,MORPC,39,091,,88070,,,Village,LOGAN_ZANESFIELD_VILLAGE
M230000US39041,39041,M23,COUNTY-MORPC,Delaware,MORPC,39,041,,,,,,
M230000US39045,39045,M23,COUNTY-MORPC,Fairfield,MORPC,39,045,,,,,,
M230000US39047,39047,M23,COUNTY-MORPC,Fayette,MORPC,39,047,,,,,,
M230000US39049,39049,M23,COUNTY-MORPC,Franklin,MORPC,39,049,,,,,,
M230000US39073,39073,M23,COUNTY-MORPC,Hocking,MORPC,39,073,,,,,,
M230000US39083,39083,M23,COUNTY-MORPC,Knox,MORPC,39,083,,,,,,
M230000US39089,39089,M23,COUNTY-MORPC,Licking,MORPC,39,089,,,,,,
M230000US39091,39091,M23,COUNTY-MORPC,Logan,MORPC,39,091,,,,,,
M230000US39097,39097,M23,COUNTY-MORPC,Madison,MORPC,39,097,,,,,,
M230000US39101,39101,M23,COUNTY-MORPC,Marion,MORPC,39,101,,,,,,
M230000US39117,39117,M23,COUNTY-MORPC,Morrow,MORPC,39,117,,,,,,
M230000US39127,39127,M23,COUNTY-MORPC,Perry,MORPC,39,127,,,,,,
M230000US39129,39129,M23,COUNTY-MORPC,Pickaway,MORPC,39,129,,,,,,
M230000US39141,39141,M23,COUNTY-MORPC,Ross,MORPC,39,141,,,,,,
M230000US39159,39159,M23,COUNTY-MORPC,Union,MORPC,39,159,,,,,,
M240000US3900450,3900450,M24,JURIS-MORPC,Adelphi,MORPC,39,,,00450,,,Village,
M240000US3901154,3901154,M24,JURIS-MORPC,Alexandria,MORPC,39,,,01154,,,Village,
M240000US3901630,3901630,M24,JURIS-MORPC,Amanda,MORPC,39,,,01630,,,Village,
M240000US3902582,3902582,M24,JURIS-MORPC,Ashley,MORPC,39,,,02582,,,Village,
M240000US3902680,3902680,M24,JURIS-MORPC,Ashville,MORPC,39,,,02680,,,Village,
M240000US3903604,3903604,M24,JURIS-MORPC,Bainbridge,MORPC,39,,,03604,,,Village,
M240000US3903758,3903758,M24,JURIS-MORPC,Baltimore,MORPC,39,,,03758,,,Village,
M240000US390410577499999,390410577499999,M24,JURIS-MORPC,Berkshire,MORPC,39,39041,05774,,,,Township,
M240000US390410578899999,390410578899999,M24,JURIS-MORPC,Berlin,MORPC,39,39041,05788,,,,Township,
M240000US390410942899999,390410942899999,M24,JURIS-MORPC,Brown,MORPC,39,39041,09428,,,,Township,
M240000US390411814099999,390411814099999,M24,JURIS-MORPC,Concord,MORPC,39,39041,18140,,,,Township,
M240000US390412144899999,390412144899999,M24,JURIS-MORPC,Delaware,MORPC,39,39041,21448,,,,Township,
M240000US390412969499999,390412969499999,M24,JURIS-MORPC,Genoa,MORPC,39,39041,29694,,,,Township,
M240000US390413351699999,390413351699999,M24,JURIS-MORPC,Harlem,MORPC,39,39041,33516,,,,Township,
M240000US390414036299999,390414036299999,M24,JURIS-MORPC,Kingston,MORPC,39,39041,40362,,,,Township,
M240000US390414310699999,390414310699999,M24,JURIS-MORPC,Liberty,MORPC,39,39041,43106,,,,Township,
M240000US390414790899999,390414790899999,M24,JURIS-MORPC,Marlboro,MORPC,39,39041,47908,,,,Township,
M240000US390415861899999,390415861899999,M24,JURIS-MORPC,Orange,MORPC,39,39041,58618,,,,Township,
M240000US390415926299999,390415926299999,M24,JURIS-MORPC,Oxford,MORPC,39,39041,59262,,,,Township,
M240000US390416417899999,390416417899999,M24,JURIS-MORPC,Porter,MORPC,39,39041,64178,,,,Township,
M240000US390416531299999,390416531299999,M24,JURIS-MORPC,Radnor,MORPC,39,39041,65312,,,,Township,
M240000US390417084299999,390417084299999,M24,JURIS-MORPC,Scioto,MORPC,39,39041,70842,,,,Township,
M240000US390417661799999,390417661799999,M24,JURIS-MORPC,Thompson,MORPC,39,39041,76617,,,,Township,
M240000US390417733699999,390417733699999,M24,JURIS-MORPC,Trenton,MORPC,39,39041,77336,,,,Township,
M240000US390417756099999,390417756099999,M24,JURIS-MORPC,Troy,MORPC,39,39041,77560,,,,Township,
M240000US390450163799999,390450163799999,M24,JURIS-MORPC,Amanda,MORPC,39,39045,01637,,,,Township,
M240000US390450595699999,390450595699999,M24,JURIS-MORPC,Berne,MORPC,39,39045,05956,,,,Township,
M240000US390450695099999,390450695099999,M24,JURIS-MORPC,Bloom,MORPC,39,39045,06950,,,,Township,
M240000US390451568699999,390451568699999,M24,JURIS-MORPC,Clearcreek,MORPC,39,39045,15686,,,,Township,
M240000US390453206099999,390453206099999,M24,JURIS-MORPC,Greenfield,MORPC,39,39045,32060,,,,Township,
M240000US390453581299999,390453581299999,M24,JURIS-MORPC,Hocking,MORPC,39,39045,35812,,,,Township,
M240000US390454312099999,390454312099999,M24,JURIS-MORPC,Liberty,MORPC,39,39045,43120,,,,Township,
M240000US390454638299999,390454638299999,M24,JURIS-MORPC,Madison,MORPC,39,39045,46382,,,,Township,
M240000US390456324099999,390456324099999,M24,JURIS-MORPC,Pleasant,MORPC,39,39045,63240,,,,Township,
M240000US390456668499999,390456668499999,M24,JURIS-MORPC,Richland,MORPC,39,39045,66684,,,,Township,
M240000US390456912099999,390456912099999,M24,JURIS-MORPC,Rush Creek,MORPC,39,39045,69120,,,,Township,
M240000US390458020699999,390458020699999,M24,JURIS-MORPC,Violet,MORPC,39,39045,80206,,,,Township,
M240000US390458057099999,390458057099999,M24,JURIS-MORPC,Walnut,MORPC,39,39045,80570,,,,Township,
M240000US390471815499999,390471815499999,M24,JURIS-MORPC,Concord,MORPC,39,39047,18154,,,,Township,
M240000US390473172499999,390473172499999,M24,JURIS-MORPC,Green,MORPC,39,39047,31724,,,,Township,
M240000US390473838899999,390473838899999,M24,JURIS-MORPC,Jasper,MORPC,39,39047,38388,,,,Township,
M240000US390473859899999,390473859899999,M24,JURIS-MORPC,Jefferson,MORPC,39,39047,38598,,,,Township,
M240000US390474639699999,390474639699999,M24,JURIS-MORPC,Madison,MORPC,39,39047,46396,,,,Township,
M240000US390474768499999,390474768499999,M24,JURIS-MORPC,Marion,MORPC,39,39047,47684,,,,Township,
M240000US390475948699999,390475948699999,M24,JURIS-MORPC,Paint,MORPC,39,39047,59486,,,,Township,
M240000US390476182699999,390476182699999,M24,JURIS-MORPC,Perry,MORPC,39,39047,61826,,,,Township,
M240000US390477831699999,390477831699999,M24,JURIS-MORPC,Union,MORPC,39,39047,78316,,,,Township,
M240000US390478216699999,390478216699999,M24,JURIS-MORPC,Wayne,MORPC,39,39047,82166,,,,Township,
M240000US390490692299999,390490692299999,M24,JURIS-MORPC,Blendon,MORPC,39,39049,06922,,,,Township,
M240000US390490944299999,390490944299999,M24,JURIS-MORPC,Brown,MORPC,39,39049,09442,,,,Township,
M240000US390491611299999,390491611299999,M24,JURIS-MORPC,Clinton,MORPC,39,39049,16112,,,,Township,
M240000US390492828099999,390492828099999,M24,JURIS-MORPC,Franklin,MORPC,39,39049,28280,,,,Township,
M240000US390493302699999,390493302699999,M24,JURIS-MORPC,Hamilton,MORPC,39,39049,33026,,,,Township,
M240000US390493777299999,390493777299999,M24,JURIS-MORPC,Jackson,MORPC,39,39049,37772,,,,Township,
M240000US390493861299999,390493861299999,M24,JURIS-MORPC,Jefferson,MORPC,39,39049,38612,,,,Township,
M240000US390494641099999,390494641099999,M24,JURIS-MORPC,Madison,MORPC,39,39049,46410,,,,Township,
M240000US390495006499999,390495006499999,M24,JURIS-MORPC,Mifflin,MORPC,39,39049,50064,,,,Township,
M240000US390495734499999,390495734499999,M24,JURIS-MORPC,Norwich,MORPC,39,39049,57344,,,,Township,
M240000US390496184099999,390496184099999,M24,JURIS-MORPC,Perry,MORPC,39,39049,61840,,,,Township,
M240000US390496297499999,390496297499999,M24,JURIS-MORPC,Plain,MORPC,39,39049,62974,,,,Township,
M240000US390496325499999,390496325499999,M24,JURIS-MORPC,Pleasant,MORPC,39,39049,63254,,,,Township,
M240000US390496457099999,390496457099999,M24,JURIS-MORPC,Prairie,MORPC,39,39049,64570,,,,Township,
M240000US390497178799999,390497178799999,M24,JURIS-MORPC,Sharon,MORPC,39,39049,71787,,,,Township,
M240000US390497771499999,390497771499999,M24,JURIS-MORPC,Truro,MORPC,39,39049,77714,,,,Township,
M240000US390498124299999,390498124299999,M24,JURIS-MORPC,Washington,MORPC,39,39049,81242,,,,Township,
M240000US3905116,3905116,M24,JURIS-MORPC,Belle Center,MORPC,39,,,05116,,,Village,
M240000US3905130,3905130,M24,JURIS-MORPC,Bellefontaine,MORPC,39,,,05130,,,City,
M240000US3906278,3906278,M24,JURIS-MORPC,Bexley,MORPC,39,,,06278,,,City,
M240000US3907188,3907188,M24,JURIS-MORPC,Bloomingburg,MORPC,39,,,07188,,,Village,
M240000US390730557899999,390730557899999,M24,JURIS-MORPC,Benton,MORPC,39,39073,05578,,,,Township,
M240000US390732648899999,390732648899999,M24,JURIS-MORPC,Falls,MORPC,39,39073,26488,,,,Township,
M240000US390733084299999,390733084299999,M24,JURIS-MORPC,Good Hope,MORPC,39,39073,30842,,,,Township,
M240000US390733178099999,390733178099999,M24,JURIS-MORPC,Green,MORPC,39,39073,31780,,,,Township,
M240000US390734205699999,390734205699999,M24,JURIS-MORPC,Laurel,MORPC,39,39073,42056,,,,Township,
M240000US390734774099999,390734774099999,M24,JURIS-MORPC,Marion,MORPC,39,39073,47740,,,,Township,
M240000US390736186899999,390736186899999,M24,JURIS-MORPC,Perry,MORPC,39,39073,61868,,,,Township,
M240000US390737014299999,390737014299999,M24,JURIS-MORPC,Salt Creek,MORPC,39,39073,70142,,,,Township,
M240000US390737440599999,390737440599999,M24,JURIS-MORPC,Starr,MORPC,39,39073,74405,,,,Township,
M240000US390738078099999,390738078099999,M24,JURIS-MORPC,Ward,MORPC,39,39073,80780,,,,Township,
M240000US390738135499999,390738135499999,M24,JURIS-MORPC,Washington,MORPC,39,39073,81354,,,,Township,
M240000US390830584499999,390830584499999,M24,JURIS-MORPC,Berlin,MORPC,39,39083,05844,,,,Township,
M240000US390830947099999,390830947099999,M24,JURIS-MORPC,Brown,MORPC,39,39083,09470,,,,Township,
M240000US390831059099999,390831059099999,M24,JURIS-MORPC,Butler,MORPC,39,39083,10590,,,,Township,
M240000US390831550499999,390831550499999,M24,JURIS-MORPC,Clay,MORPC,39,39083,15504,,,,Township,
M240000US390831614099999,390831614099999,M24,JURIS-MORPC,Clinton,MORPC,39,39083,16140,,,,Township,
M240000US390831668699999,390831668699999,M24,JURIS-MORPC,College,MORPC,39,39083,16686,,,,Township,
M240000US390833388099999,390833388099999,M24,JURIS-MORPC,Harrison,MORPC,39,39083,33880,,,,Township,
M240000US390833546299999,390833546299999,M24,JURIS-MORPC,Hilliar,MORPC,39,39083,35462,,,,Township,
M240000US390833652699999,390833652699999,M24,JURIS-MORPC,Howard,MORPC,39,39083,36526,,,,Township,
M240000US390833787099999,390833787099999,M24,JURIS-MORPC,Jackson,MORPC,39,39083,37870,,,,Township,
M240000US390833866899999,390833866899999,M24,JURIS-MORPC,Jefferson,MORPC,39,39083,38668,,,,Township,
M240000US390834321899999,390834321899999,M24,JURIS-MORPC,Liberty,MORPC,39,39083,43218,,,,Township,
M240000US390834965899999,390834965899999,M24,JURIS-MORPC,Middlebury,MORPC,39,39083,49658,,,,Township,
M240000US390835020499999,390835020499999,M24,JURIS-MORPC,Milford,MORPC,39,39083,50204,,,,Township,
M240000US390835033099999,390835033099999,M24,JURIS-MORPC,Miller,MORPC,39,39083,50330,,,,Township,
M240000US390835143699999,390835143699999,M24,JURIS-MORPC,Monroe,MORPC,39,39083,51436,,,,Township,
M240000US390835210899999,390835210899999,M24,JURIS-MORPC,Morgan,MORPC,39,39083,52108,,,,Township,
M240000US390835229099999,390835229099999,M24,JURIS-MORPC,Morris,MORPC,39,39083,52290,,,,Township,
M240000US390836265299999,390836265299999,M24,JURIS-MORPC,Pike,MORPC,39,39083,62652,,,,Township,
M240000US390836331099999,390836331099999,M24,JURIS-MORPC,Pleasant,MORPC,39,39083,63310,,,,Township,
M240000US390837835899999,390837835899999,M24,JURIS-MORPC,Union,MORPC,39,39083,78358,,,,Township,
M240000US390838219499999,390838219499999,M24,JURIS-MORPC,Wayne,MORPC,39,39083,82194,,,,Township,
M240000US3908392,3908392,M24,JURIS-MORPC,Bremen,MORPC,39,,,08392,,,Village,
M240000US3908532,3908532,M24,JURIS-MORPC,Brice,MORPC,39,,,08532,,,Village,
M240000US390890549499999,390890549499999,M24,JURIS-MORPC,Bennington,MORPC,39,39089,05494,,,,Township,
M240000US390890794499999,390890794499999,M24,JURIS-MORPC,Bowling Green,MORPC,39,39089,07944,,,,Township,
M240000US390891036699999,390891036699999,M24,JURIS-MORPC,Burlington,MORPC,39,39089,10366,,,,Township,
M240000US390892433299999,390892433299999,M24,JURIS-MORPC,Eden,MORPC,39,39089,24332,,,,Township,
M240000US390892569099999,390892569099999,M24,JURIS-MORPC,Etna,MORPC,39,39089,25690,,,,Township,
M240000US390892653099999,390892653099999,M24,JURIS-MORPC,Fallsbury,MORPC,39,39089,26530,,,,Township,
